# Disease ID,Disease Name,Gene ID
C0027051,Myocardial Infarction,4318
C0027051,Myocardial Infarction,440823
C0027051,Myocardial Infarction,4625
C0027051,Myocardial Infarction,472
C0027051,Myocardial Infarction,4843
C0027051,Myocardial Infarction,4846
C0027051,Myocardial Infarction,4878
C0027051,Myocardial Infarction,4973
C0027051,Myocardial Infarction,5069
C0027051,Myocardial Infarction,51330
C0027051,Myocardial Infarction,5139
C0027051,Myocardial Infarction,5327
C0027051,Myocardial Infarction,5328
C0027051,Myocardial Infarction,53345
C0027051,Myocardial Infarction,5350
C0027051,Myocardial Infarction,55759
C0027051,Myocardial Infarction,5581
C0027051,Myocardial Infarction,5687
C0027051,Myocardial Infarction,581
C0027051,Myocardial Infarction,59
C0027051,Myocardial Infarction,596
C0027051,Myocardial Infarction,5972
C0027051,Myocardial Infarction,598
C0027051,Myocardial Infarction,6285
C0027051,Myocardial Infarction,6402
C0027051,Myocardial Infarction,64805
C0027051,Myocardial Infarction,6597
C0027051,Myocardial Infarction,6647
C0027051,Myocardial Infarction,6648
C0027051,Myocardial Infarction,7040
C0027051,Myocardial Infarction,7056
C0027051,Myocardial Infarction,7077
C0027051,Myocardial Infarction,7124
C0027051,Myocardial Infarction,7137
C0027051,Myocardial Infarction,7292
C0027051,Myocardial Infarction,7804
C0027051,Myocardial Infarction,8204
C0027051,Myocardial Infarction,8315
C0027051,Myocardial Infarction,836
C0027051,Myocardial Infarction,847
C0027051,Myocardial Infarction,8525
C0027051,Myocardial Infarction,8678
C0018995,Hemochromatosis,1356
C0018995,Hemochromatosis,148738
C0018995,Hemochromatosis,30061
C0018995,Hemochromatosis,3077
C0018995,Hemochromatosis,3240
C0018995,Hemochromatosis,4891
C0018995,Hemochromatosis,57817
C0018995,Hemochromatosis,650
C0018995,Hemochromatosis,654
C0018995,Hemochromatosis,6718
C0018995,Hemochromatosis,7036
C0018995,Hemochromatosis,7124
C0030354,Papilloma,1026
C0030354,Papilloma,1728
C0030354,Papilloma,1956
C0030354,Papilloma,2064
C0030354,Papilloma,3265
C0030354,Papilloma,4953
C0030354,Papilloma,5743
C0030354,Papilloma,595
C0030354,Papilloma,6648
C0030354,Papilloma,6698
C0030354,Papilloma,7040
C0022658,Kidney Diseases,1026
C0022658,Kidney Diseases,10665
C0022658,Kidney Diseases,10736
C0022658,Kidney Diseases,11136
C0022658,Kidney Diseases,1191
C0022658,Kidney Diseases,142
C0022658,Kidney Diseases,1440
C0022658,Kidney Diseases,147
C0022658,Kidney Diseases,1471
C0022658,Kidney Diseases,1489
C0022658,Kidney Diseases,150280
C0022658,Kidney Diseases,1509
C0022658,Kidney Diseases,1536
C0022658,Kidney Diseases,1558
C0022658,Kidney Diseases,1577
C0022658,Kidney Diseases,1636
C0022658,Kidney Diseases,1728
C0022658,Kidney Diseases,183
C0022658,Kidney Diseases,185
C0022658,Kidney Diseases,1906
C0022658,Kidney Diseases,1950
C0022658,Kidney Diseases,2056
C0022658,Kidney Diseases,210
C0022658,Kidney Diseases,213
C0022658,Kidney Diseases,2243
C0022658,Kidney Diseases,2247
C0022658,Kidney Diseases,23322
C0022658,Kidney Diseases,2628
C0022658,Kidney Diseases,26762
C0022658,Kidney Diseases,27283
C0022658,Kidney Diseases,284086
C0022658,Kidney Diseases,29108
C0022658,Kidney Diseases,2950
C0022658,Kidney Diseases,301
C0022658,Kidney Diseases,3075
C0022658,Kidney Diseases,3116
C0022658,Kidney Diseases,3207
C0022658,Kidney Diseases,3237
C0022658,Kidney Diseases,3479
C0022658,Kidney Diseases,3557
C0022658,Kidney Diseases,3934
C0022658,Kidney Diseases,3953
C0022658,Kidney Diseases,4036
C0022658,Kidney Diseases,406967
C0022658,Kidney Diseases,406991
C0022658,Kidney Diseases,4353
C0022658,Kidney Diseases,4524
C0022658,Kidney Diseases,4601
C0022658,Kidney Diseases,4780
C0022658,Kidney Diseases,4843
C0022658,Kidney Diseases,4867
C0022658,Kidney Diseases,4868
C0022658,Kidney Diseases,4881
C0022658,Kidney Diseases,50484
C0022658,Kidney Diseases,5125
C0022658,Kidney Diseases,54361
C0022658,Kidney Diseases,5443
C0022658,Kidney Diseases,5465
C0022658,Kidney Diseases,54805
C0022658,Kidney Diseases,54974
C0022658,Kidney Diseases,55244
C0022658,Kidney Diseases,55764
C0022658,Kidney Diseases,567
C0022658,Kidney Diseases,5696
C0022658,Kidney Diseases,57007
C0022658,Kidney Diseases,5743
C0022658,Kidney Diseases,59
C0022658,Kidney Diseases,5950
C0022658,Kidney Diseases,5972
C0022658,Kidney Diseases,65125
C0022658,Kidney Diseases,6559
C0022658,Kidney Diseases,6582
C0022658,Kidney Diseases,6648
C0022658,Kidney Diseases,6678
C0022658,Kidney Diseases,7015
C0022658,Kidney Diseases,7020
C0022658,Kidney Diseases,7033
C0022658,Kidney Diseases,7040
C0022658,Kidney Diseases,7369
C0022658,Kidney Diseases,793
C0022658,Kidney Diseases,79809
C0022658,Kidney Diseases,834
C0022658,Kidney Diseases,8437
C0022658,Kidney Diseases,84560
C0022658,Kidney Diseases,84662
C0022658,Kidney Diseases,90865
C0022658,Kidney Diseases,9104
C0022658,Kidney Diseases,9365
C0022658,Kidney Diseases,9899
C0206062,"Lung Diseases, Interstitial",10144
C0206062,"Lung Diseases, Interstitial",1314
C0206062,"Lung Diseases, Interstitial",151827
C0206062,"Lung Diseases, Interstitial",1832
C0206062,"Lung Diseases, Interstitial",23250
C0206062,"Lung Diseases, Interstitial",29119
C0206062,"Lung Diseases, Interstitial",3712
C0206062,"Lung Diseases, Interstitial",4137
C0206062,"Lung Diseases, Interstitial",4583
C0206062,"Lung Diseases, Interstitial",64478
C0206062,"Lung Diseases, Interstitial",64798
C0206062,"Lung Diseases, Interstitial",6648
C0206062,"Lung Diseases, Interstitial",7015
C0206062,"Lung Diseases, Interstitial",79991
C0206062,"Lung Diseases, Interstitial",91039
C0206726,Gliosarcoma,10460
C0206726,Gliosarcoma,1555
C0206726,Gliosarcoma,1562
C0206726,Gliosarcoma,1956
C0206726,Gliosarcoma,2260
C0206726,Gliosarcoma,2261
C0206726,Gliosarcoma,3417
C0206726,Gliosarcoma,346288
C0206726,Gliosarcoma,4255
C0206726,Gliosarcoma,4792
C0206726,Gliosarcoma,5447
C0206726,Gliosarcoma,5468
C0206726,Gliosarcoma,6867
C0206726,Gliosarcoma,7157
C0206726,Gliosarcoma,7422
C0206726,Gliosarcoma,8216
C0206686,Adrenocortical Carcinoma,1029
C0206686,Adrenocortical Carcinoma,1499
C0206686,Adrenocortical Carcinoma,1616
C0206686,Adrenocortical Carcinoma,1956
C0206686,Adrenocortical Carcinoma,3480
C0206686,Adrenocortical Carcinoma,3481
C0206686,Adrenocortical Carcinoma,4221
C0206686,Adrenocortical Carcinoma,5243
C0206686,Adrenocortical Carcinoma,5925
C0206686,Adrenocortical Carcinoma,6240
C0206686,Adrenocortical Carcinoma,6678
C0206686,Adrenocortical Carcinoma,673
C0206686,Adrenocortical Carcinoma,7015
C0206686,Adrenocortical Carcinoma,7153
C0206686,Adrenocortical Carcinoma,7157
C0206686,Adrenocortical Carcinoma,84133
C0206686,Adrenocortical Carcinoma,9968
C1800706,Idiopathic Pulmonary Fibrosis,100128977
C1800706,Idiopathic Pulmonary Fibrosis,10144
C1800706,Idiopathic Pulmonary Fibrosis,1832
C1800706,Idiopathic Pulmonary Fibrosis,23250
C1800706,Idiopathic Pulmonary Fibrosis,255520
C1800706,Idiopathic Pulmonary Fibrosis,5073
C1800706,Idiopathic Pulmonary Fibrosis,51750
C1800706,Idiopathic Pulmonary Fibrosis,5328
C1800706,Idiopathic Pulmonary Fibrosis,54472
C1800706,Idiopathic Pulmonary Fibrosis,6440
C1800706,Idiopathic Pulmonary Fibrosis,653509
C1800706,Idiopathic Pulmonary Fibrosis,7012
C1800706,Idiopathic Pulmonary Fibrosis,7015
C1800706,Idiopathic Pulmonary Fibrosis,727897
C1800706,Idiopathic Pulmonary Fibrosis,729238
C1800706,Idiopathic Pulmonary Fibrosis,79991
C1800706,Idiopathic Pulmonary Fibrosis,91039
C0021051,Immunologic Deficiency Syndromes,1675
C0021051,Immunologic Deficiency Syndromes,1789
C0021051,Immunologic Deficiency Syndromes,3075
C0021051,Immunologic Deficiency Syndromes,3953
C0021051,Immunologic Deficiency Syndromes,57724
C0021051,Immunologic Deficiency Syndromes,713
C0021051,Immunologic Deficiency Syndromes,718
C0021051,Immunologic Deficiency Syndromes,720
C0021051,Immunologic Deficiency Syndromes,727
C0021051,Immunologic Deficiency Syndromes,731
C0021051,Immunologic Deficiency Syndromes,732
C0021051,Immunologic Deficiency Syndromes,735
C0021051,Immunologic Deficiency Syndromes,7535
C0021051,Immunologic Deficiency Syndromes,775
C0021051,Immunologic Deficiency Syndromes,8547
C0021051,Immunologic Deficiency Syndromes,916
C0021051,Immunologic Deficiency Syndromes,948
C0035334,Retinitis Pigmentosa,10002
C0035334,Retinitis Pigmentosa,10210
C0035334,Retinitis Pigmentosa,10461
C0035334,Retinitis Pigmentosa,10594
C0035334,Retinitis Pigmentosa,123016
C0035334,Retinitis Pigmentosa,1258
C0035334,Retinitis Pigmentosa,1259
C0035334,Retinitis Pigmentosa,130557
C0035334,Retinitis Pigmentosa,138050
C0035334,Retinitis Pigmentosa,1406
C0035334,Retinitis Pigmentosa,145226
C0035334,Retinitis Pigmentosa,22926
C0035334,Retinitis Pigmentosa,23020
C0035334,Retinitis Pigmentosa,23418
C0035334,Retinitis Pigmentosa,23568
C0035334,Retinitis Pigmentosa,23746
C0035334,Retinitis Pigmentosa,24
C0035334,Retinitis Pigmentosa,24148
C0035334,Retinitis Pigmentosa,25794
C0035334,Retinitis Pigmentosa,26121
C0035334,Retinitis Pigmentosa,26160
C0035334,Retinitis Pigmentosa,2979
C0035334,Retinitis Pigmentosa,3000
C0035334,Retinitis Pigmentosa,3420
C0035334,Retinitis Pigmentosa,346007
C0035334,Retinitis Pigmentosa,3614
C0035334,Retinitis Pigmentosa,375298
C0035334,Retinitis Pigmentosa,388939
C0035334,Retinitis Pigmentosa,4117
C0035334,Retinitis Pigmentosa,4647
C0035334,Retinitis Pigmentosa,4751
C0035334,Retinitis Pigmentosa,4901
C0035334,Retinitis Pigmentosa,50939
C0035334,Retinitis Pigmentosa,5145
C0035334,Retinitis Pigmentosa,5148
C0035334,Retinitis Pigmentosa,5158
C0035334,Retinitis Pigmentosa,55812
C0035334,Retinitis Pigmentosa,55857
C0035334,Retinitis Pigmentosa,55975
C0035334,Retinitis Pigmentosa,57096
C0035334,Retinitis Pigmentosa,57709
C0035334,Retinitis Pigmentosa,583
C0035334,Retinitis Pigmentosa,5949
C0035334,Retinitis Pigmentosa,5961
C0035334,Retinitis Pigmentosa,5995
C0035334,Retinitis Pigmentosa,6010
C0035334,Retinitis Pigmentosa,6017
C0035334,Retinitis Pigmentosa,6094
C0035334,Retinitis Pigmentosa,6100
C0035334,Retinitis Pigmentosa,6101
C0035334,Retinitis Pigmentosa,6102
C0035334,Retinitis Pigmentosa,6103
C0035334,Retinitis Pigmentosa,6121
C0035334,Retinitis Pigmentosa,6295
C0035334,Retinitis Pigmentosa,64218
C0035334,Retinitis Pigmentosa,7274
C0035334,Retinitis Pigmentosa,7275
C0035334,Retinitis Pigmentosa,7287
C0035334,Retinitis Pigmentosa,7399
C0035334,Retinitis Pigmentosa,7401
C0035334,Retinitis Pigmentosa,7439
C0035334,Retinitis Pigmentosa,762
C0035334,Retinitis Pigmentosa,768206
C0035334,Retinitis Pigmentosa,79797
C0035334,Retinitis Pigmentosa,79947
C0035334,Retinitis Pigmentosa,80025
C0035334,Retinitis Pigmentosa,84100
C0035334,Retinitis Pigmentosa,84140
C0035334,Retinitis Pigmentosa,8481
C0035334,Retinitis Pigmentosa,8842
C0035334,Retinitis Pigmentosa,9094
C0035334,Retinitis Pigmentosa,9128
C0035334,Retinitis Pigmentosa,9129
C0035334,Retinitis Pigmentosa,92211
C0035334,Retinitis Pigmentosa,9227
C0035334,Retinitis Pigmentosa,94137
C0035334,Retinitis Pigmentosa,9742
C0151744,Myocardial Ischemia,1000
C0151744,Myocardial Ischemia,10059
C0151744,Myocardial Ischemia,10462
C0151744,Myocardial Ischemia,1052
C0151744,Myocardial Ischemia,10611
C0151744,Myocardial Ischemia,1075
C0151744,Myocardial Ischemia,10928
C0151744,Myocardial Ischemia,10959
C0151744,Myocardial Ischemia,10965
C0151744,Myocardial Ischemia,1153
C0151744,Myocardial Ischemia,117579
C0151744,Myocardial Ischemia,1326
C0151744,Myocardial Ischemia,1329
C0151744,Myocardial Ischemia,1375
C0151744,Myocardial Ischemia,1398
C0151744,Myocardial Ischemia,1401
C0151744,Myocardial Ischemia,1432
C0151744,Myocardial Ischemia,153
C0151744,Myocardial Ischemia,154
C0151744,Myocardial Ischemia,1634
C0151744,Myocardial Ischemia,166
C0151744,Myocardial Ischemia,1737
C0151744,Myocardial Ischemia,183
C0151744,Myocardial Ischemia,1843
C0151744,Myocardial Ischemia,1848
C0151744,Myocardial Ischemia,1906
C0151744,Myocardial Ischemia,1959
C0151744,Myocardial Ischemia,2006
C0151744,Myocardial Ischemia,201475
C0151744,Myocardial Ischemia,2029
C0151744,Myocardial Ischemia,203
C0151744,Myocardial Ischemia,2150
C0151744,Myocardial Ischemia,2152
C0151744,Myocardial Ischemia,2171
C0151744,Myocardial Ischemia,2246
C0151744,Myocardial Ischemia,2247
C0151744,Myocardial Ischemia,226
C0151744,Myocardial Ischemia,22919
C0151744,Myocardial Ischemia,23491
C0151744,Myocardial Ischemia,2628
C0151744,Myocardial Ischemia,2634
C0151744,Myocardial Ischemia,2643
C0151744,Myocardial Ischemia,2690
C0151744,Myocardial Ischemia,27020
C0151744,Myocardial Ischemia,2710
C0151744,Myocardial Ischemia,2729
C0151744,Myocardial Ischemia,2768
C0151744,Myocardial Ischemia,28984
C0151744,Myocardial Ischemia,2920
C0151744,Myocardial Ischemia,2938
C0151744,Myocardial Ischemia,2946
C0151744,Myocardial Ischemia,2950
C0151744,Myocardial Ischemia,2992
C0151744,Myocardial Ischemia,3030
C0151744,Myocardial Ischemia,3082
C0151744,Myocardial Ischemia,3097
C0151744,Myocardial Ischemia,3098
C0151744,Myocardial Ischemia,3099
C0151744,Myocardial Ischemia,3146
C0151744,Myocardial Ischemia,3158
C0151744,Myocardial Ischemia,3162
C0151744,Myocardial Ischemia,3164
C0151744,Myocardial Ischemia,3303
C0151744,Myocardial Ischemia,3306
C0151744,Myocardial Ischemia,3313
C0151744,Myocardial Ischemia,334
C0151744,Myocardial Ischemia,3383
C0151744,Myocardial Ischemia,3397
C0151744,Myocardial Ischemia,3399
C0151744,Myocardial Ischemia,3459
C0151744,Myocardial Ischemia,3479
C0151744,Myocardial Ischemia,3486
C0151744,Myocardial Ischemia,3552
C0151744,Myocardial Ischemia,3553
C0151744,Myocardial Ischemia,3569
C0151744,Myocardial Ischemia,3572
C0151744,Myocardial Ischemia,3627
C0151744,Myocardial Ischemia,3659
C0151744,Myocardial Ischemia,3717
C0151744,Myocardial Ischemia,3726
C0151744,Myocardial Ischemia,374
C0151744,Myocardial Ischemia,3764
C0151744,Myocardial Ischemia,3791
C0151744,Myocardial Ischemia,389
C0151744,Myocardial Ischemia,406
C0151744,Myocardial Ischemia,4223
C0151744,Myocardial Ischemia,4254
C0151744,Myocardial Ischemia,4329
C0151744,Myocardial Ischemia,4478
C0151744,Myocardial Ischemia,4599
C0151744,Myocardial Ischemia,4691
C0151744,Myocardial Ischemia,4734
C0151744,Myocardial Ischemia,476
C0151744,Myocardial Ischemia,4792
C0151744,Myocardial Ischemia,4846
C0151744,Myocardial Ischemia,4878
C0151744,Myocardial Ischemia,5034
C0151744,Myocardial Ischemia,5037
C0151744,Myocardial Ischemia,5142
C0151744,Myocardial Ischemia,5160
C0151744,Myocardial Ischemia,5166
C0151744,Myocardial Ischemia,5209
C0151744,Myocardial Ischemia,5213
C0151744,Myocardial Ischemia,5236
C0151744,Myocardial Ischemia,5320
C0151744,Myocardial Ischemia,5443
C0151744,Myocardial Ischemia,5471
C0151744,Myocardial Ischemia,54738
C0151744,Myocardial Ischemia,5495
C0151744,Myocardial Ischemia,5515
C0151744,Myocardial Ischemia,5534
C0151744,Myocardial Ischemia,5581
C0151744,Myocardial Ischemia,5693
C0151744,Myocardial Ischemia,5786
C0151744,Myocardial Ischemia,5834
C0151744,Myocardial Ischemia,5868
C0151744,Myocardial Ischemia,595
C0151744,Myocardial Ischemia,60
C0151744,Myocardial Ischemia,60674
C0151744,Myocardial Ischemia,6139
C0151744,Myocardial Ischemia,6252
C0151744,Myocardial Ischemia,6258
C0151744,Myocardial Ischemia,6262
C0151744,Myocardial Ischemia,6347
C0151744,Myocardial Ischemia,6348
C0151744,Myocardial Ischemia,6351
C0151744,Myocardial Ischemia,6376
C0151744,Myocardial Ischemia,6401
C0151744,Myocardial Ischemia,6403
C0151744,Myocardial Ischemia,6533
C0151744,Myocardial Ischemia,6546
C0151744,Myocardial Ischemia,6648
C0151744,Myocardial Ischemia,6678
C0151744,Myocardial Ischemia,6776
C0151744,Myocardial Ischemia,6817
C0151744,Myocardial Ischemia,6890
C0151744,Myocardial Ischemia,6935
C0151744,Myocardial Ischemia,7037
C0151744,Myocardial Ischemia,7091
C0151744,Myocardial Ischemia,7112
C0151744,Myocardial Ischemia,7124
C0151744,Myocardial Ischemia,713
C0151744,Myocardial Ischemia,7139
C0151744,Myocardial Ischemia,7296
C0151744,Myocardial Ischemia,7357
C0151744,Myocardial Ischemia,7386
C0151744,Myocardial Ischemia,7412
C0151744,Myocardial Ischemia,7422
C0151744,Myocardial Ischemia,7538
C0151744,Myocardial Ischemia,7846
C0151744,Myocardial Ischemia,7879
C0151744,Myocardial Ischemia,79924
C0151744,Myocardial Ischemia,811
C0151744,Myocardial Ischemia,817
C0151744,Myocardial Ischemia,81876
C0151744,Myocardial Ischemia,821
C0151744,Myocardial Ischemia,83939
C0151744,Myocardial Ischemia,83992
C0151744,Myocardial Ischemia,8553
C0151744,Myocardial Ischemia,8773
C0151744,Myocardial Ischemia,894
C0151744,Myocardial Ischemia,9021
C0151744,Myocardial Ischemia,91543
C0151744,Myocardial Ischemia,9314
C0151744,Myocardial Ischemia,9370
C0151744,Myocardial Ischemia,9451
C0151744,Myocardial Ischemia,948
C0151744,Myocardial Ischemia,9518
C0151744,Myocardial Ischemia,952
C0151744,Myocardial Ischemia,9588
C0151744,Myocardial Ischemia,9637
C0019202,Hepatolenticular Degeneration,1356
C0019202,Hepatolenticular Degeneration,191
C0019202,Hepatolenticular Degeneration,2
C0019202,Hepatolenticular Degeneration,308
C0019202,Hepatolenticular Degeneration,348
C0019202,Hepatolenticular Degeneration,3569
C0019202,Hepatolenticular Degeneration,3576
C0019202,Hepatolenticular Degeneration,3586
C0019202,Hepatolenticular Degeneration,4015
C0019202,Hepatolenticular Degeneration,4017
C0019202,Hepatolenticular Degeneration,438
C0019202,Hepatolenticular Degeneration,4713
C0019202,Hepatolenticular Degeneration,540
C0019202,Hepatolenticular Degeneration,54949
C0019202,Hepatolenticular Degeneration,5530
C0019202,Hepatolenticular Degeneration,5532
C0019202,Hepatolenticular Degeneration,5621
C0019202,Hepatolenticular Degeneration,56899
C0019202,Hepatolenticular Degeneration,57817
C0019202,Hepatolenticular Degeneration,635
C0019202,Hepatolenticular Degeneration,6622
C0019202,Hepatolenticular Degeneration,7076
C0019202,Hepatolenticular Degeneration,7124
C0019202,Hepatolenticular Degeneration,815
C0026846,Muscular Atrophy,10370
C0026846,Muscular Atrophy,114907
C0026846,Muscular Atrophy,1499
C0026846,Muscular Atrophy,207
C0026846,Muscular Atrophy,25937
C0026846,Muscular Atrophy,2688
C0026846,Muscular Atrophy,270
C0026846,Muscular Atrophy,2932
C0026846,Muscular Atrophy,3479
C0026846,Muscular Atrophy,3757
C0026846,Muscular Atrophy,6647
C0026846,Muscular Atrophy,7274
C0026846,Muscular Atrophy,84676
C0004782,Basal Ganglia Diseases,10367
C0004782,Basal Ganglia Diseases,1565
C0004782,Basal Ganglia Diseases,1813
C0004782,Basal Ganglia Diseases,1814
C0004782,Basal Ganglia Diseases,3356
C0004782,Basal Ganglia Diseases,5155
C0004782,Basal Ganglia Diseases,5159
C0004782,Basal Ganglia Diseases,5617
C0004782,Basal Ganglia Diseases,6575
C0004782,Basal Ganglia Diseases,80704
C0004782,Basal Ganglia Diseases,8622
C0004782,Basal Ganglia Diseases,9213
C0019163,Hepatitis B,1548
C0019163,Hepatitis B,2903
C0019163,Hepatitis B,3113
C0019163,Hepatitis B,3115
C0019163,Hepatitis B,3240
C0019163,Hepatitis B,3439
C0019163,Hepatitis B,3440
C0019163,Hepatitis B,3455
C0019163,Hepatitis B,3456
C0019163,Hepatitis B,3458
C0019163,Hepatitis B,3459
C0019163,Hepatitis B,3588
C0019163,Hepatitis B,4015
C0019163,Hepatitis B,4017
C0019163,Hepatitis B,6554
C0019163,Hepatitis B,7332
C0024115,Lung Diseases,10253
C0024115,Lung Diseases,10265
C0024115,Lung Diseases,10365
C0024115,Lung Diseases,114131
C0024115,Lung Diseases,1395
C0024115,Lung Diseases,1490
C0024115,Lung Diseases,151
C0024115,Lung Diseases,153572
C0024115,Lung Diseases,154
C0024115,Lung Diseases,1636
C0024115,Lung Diseases,2
C0024115,Lung Diseases,26253
C0024115,Lung Diseases,27125
C0024115,Lung Diseases,3091
C0024115,Lung Diseases,3170
C0024115,Lung Diseases,338339
C0024115,Lung Diseases,3480
C0024115,Lung Diseases,3482
C0024115,Lung Diseases,3596
C0024115,Lung Diseases,3643
C0024115,Lung Diseases,3815
C0024115,Lung Diseases,3948
C0024115,Lung Diseases,4317
C0024115,Lung Diseases,4353
C0024115,Lung Diseases,5125
C0024115,Lung Diseases,5154
C0024115,Lung Diseases,5156
C0024115,Lung Diseases,5265
C0024115,Lung Diseases,5591
C0024115,Lung Diseases,5743
C0024115,Lung Diseases,5744
C0024115,Lung Diseases,5745
C0024115,Lung Diseases,6337
C0024115,Lung Diseases,6338
C0024115,Lung Diseases,64220
